"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"
"ENSMUSG00000006369"	74	221.54	349.37	2.35	4.83	9.82	13.98	4.88	10.69
"ENSMUSG00000006373"	1073.94	1165.99	1293.7	2022.52	1741.79	2564	2282.05	1753.14	1721.74
"ENSMUSG00000006395"	120.25	185	178.49	261.93	336.97	370.82	287	179.79	129.15
"ENSMUSG00000006411"	36.08	27.21	24.91	79.99	140.97	99.69	178.91	55.32	67.69
"ENSMUSG00000006435"	0	0	5.53	11.76	31.86	18.13	1.86	13.83	38.3
"ENSMUSG00000006494"	749.26	495.94	617.1	367.02	338.9	188.81	197.55	393.74	282.35
"ENSMUSG00000006498"	5320.68	5788	6268.57	4055.23	3341.66	2942.37	3720.8	4543.52	4693.15
"ENSMUSG00000006519"	5432.6	6919.79	6541.15	22530.01	34860.98	35918.7	49685.23	22200.99	19497.62
"ENSMUSG00000006526"	572.58	463.29	506.41	1789.6	1963.86	1379.05	3113.25	1797.07	1961.34
"ENSMUSG00000006611"	4398.44	4297.08	4476.76	1827.24	2697.66	1674.34	971.9	1365.9	1538.25
"ENSMUSG00000006678"	1151.64	834.85	1249.43	410.15	251.03	305.11	34.48	159.45	146.08
"ENSMUSG00000006736"	889.86	1033.85	933.26	1447.68	1626.9	1440.98	1769.55	1047.82	1200.68
"ENSMUSG00000006800"	11421.14	10870.96	11280.8	4146.98	4544.69	2245.3	617.8	4892.52	5155.42
"ENSMUSG00000006941"	665.08	809.98	731.25	827.36	1317.93	1462.12	1068.81	698	716.13
"ENSMUSG00000007029"	7526.83	8788.49	7749.76	6217.34	4577.52	2995.24	3103.93	3764.16	3024.85
"ENSMUSG00000007039"	65.68	62.19	90.63	144.3	127.45	242.43	164	161.89	183.49
"ENSMUSG00000007207"	5.55	14.77	1.38	33.72	79.17	79.3	148.16	43.12	6.23
"ENSMUSG00000007379"	329.3	345.91	477.36	12.55	17.38	40.78	3.73	59.39	29.39
"ENSMUSG00000007411"	4412.31	3801.92	4166.83	3162.78	2556.69	1791.4	2883.09	3767.42	4039.37
"ENSMUSG00000007670"	2631.66	2447.03	1854.07	1545.71	1092	995.39	808.83	1638.43	1711.05
"ENSMUSG00000007721"	1158.12	1237.51	1201.69	1806.07	2192.69	2588.17	3991.96	1517.22	1541.82
"ENSMUSG00000007812"	3002.59	1543	2029.1	1529.24	949.1	1120.76	950.47	988.43	1581.9
"ENSMUSG00000007867"	32.38	35.76	44.28	119.2	157.38	172.19	1069.74	200.94	275.23
"ENSMUSG00000007872"	200.73	164.02	137.67	692.47	595.72	740.12	265.57	565.4	415.96
"ENSMUSG00000007891"	290.45	272.84	325.15	2390.32	3306.9	2172.79	1377.25	832.23	992.25
"ENSMUSG00000007950"	256.23	392.55	352.83	605.42	558.07	577.75	1175.97	706.14	707.22
"ENSMUSG00000008035"	88.8	99.5	112.77	396.03	293.52	496.94	568.42	344.12	363.41
"ENSMUSG00000008193"	127.65	118.93	240.06	2907.91	3442.07	2545.12	2587.69	5825.62	7029.48
"ENSMUSG00000008206"	86.03	73.07	85.79	264.28	262.62	286.99	241.34	133.42	183.49
"ENSMUSG00000008384"	442.16	498.27	625.4	2122.11	2696.69	3043.57	1842.23	1506.64	1543.6
"ENSMUSG00000008398"	354.28	451.63	573.52	1177.12	1211.72	970.47	519.03	1438.31	1346.75
"ENSMUSG00000008461"	41.63	36.53	100.31	1.57	0	2.27	21.43	0	14.25
"ENSMUSG00000008540"	13.88	40.42	71.95	50.19	110.07	623.06	8.39	12.2	24.05
"ENSMUSG00000008763"	1184.94	1007.42	1308.23	866.57	546.48	826.98	644.83	804.57	741.07
"ENSMUSG00000008859"	1374.57	1634.72	1522	2620.88	3477.79	3204.44	8775.98	3101.14	3266.23
"ENSMUSG00000008976"	1546.62	1074.27	1380.87	894.8	437.38	561.89	554.44	984.36	812.33
"ENSMUSG00000009076"	196.1	237.86	227.61	385.84	435.45	661.58	1058.56	303.44	294.82
"ENSMUSG00000009090"	4695.37	4910.39	5169.96	2877.32	2189.79	762.03	1585.04	2203.83	1768.06
"ENSMUSG00000009092"	879.69	565.12	847.48	2528.34	1426.07	3142.51	191.96	247.31	195.96
"ENSMUSG00000009112"	1386.59	1003.53	1012.82	853.24	652.69	383.66	774.35	763.08	947.71
"ENSMUSG00000009292"	1025.84	1035.4	1056.41	617.97	268.41	373.84	615.94	1179.61	997.59
"ENSMUSG00000009356"	0	3.11	0.69	10.98	83.03	66.46	223.64	90.3	47.21
"ENSMUSG00000009545"	40.7	31.09	50.5	6.27	0.97	0.76	0.93	0	0
"ENSMUSG00000009563"	447.71	650.63	458.68	894.02	1051.45	996.9	1544.04	735.42	554.91
"ENSMUSG00000009628"	2.78	0	0	54.11	11.59	34.74	43.8	28.47	16.92
"ENSMUSG00000009633"	23.13	24.87	7.61	112.93	276.14	67.22	116.48	21.15	26.72
"ENSMUSG00000009739"	50.88	48.19	53.96	164.69	140	181.25	127.66	154.57	129.15
"ENSMUSG00000009894"	94.35	101.83	150.82	279.18	311.86	259.8	267.44	270.09	365.19
"ENSMUSG00000010025"	2432.78	2031.16	2251.87	913.62	1144.14	660.07	962.58	1932.11	2075.35
"ENSMUSG00000010047"	57.35	71.51	53.27	196.84	137.1	150.29	437.03	231.85	192.39
"ENSMUSG00000010054"	222.93	311.71	237.99	683.84	805.24	506	604.76	495.43	566.49
"ENSMUSG00000010307"	107.3	120.49	191.63	671.3	1073.66	780.91	1356.75	1698.63	1888.3
"ENSMUSG00000010342"	116.55	134.48	146.67	32.94	20.28	33.99	6.52	117.96	54.33
"ENSMUSG00000010362"	452.33	474.17	511.25	803.05	784.97	1223.47	1441.54	720.78	785.61
"ENSMUSG00000010453"	1804.7	1567.87	1751.69	1310.44	769.52	437.28	3043.36	2207.08	2644.51
"ENSMUSG00000010517"	2147.88	1908.34	1950.93	1641.38	1251.31	1089.04	2869.11	1852.39	2115.43
"ENSMUSG00000010529"	0	0	0	7.06	70.48	35.5	49.39	35.79	16.92
"ENSMUSG00000010554"	895.41	956.89	808.04	606.99	484.69	745.41	386.71	567.84	578.96
"ENSMUSG00000010607"	275.65	234.75	213.77	662.67	1024.41	855.67	2436.74	937.18	758.88
"ENSMUSG00000010651"	7.4	6.22	6.92	11.76	7.72	67.97	3.73	7.32	24.05
"ENSMUSG00000010663"	915.76	712.81	864.08	258.01	291.59	247.72	205	190.36	217.33
"ENSMUSG00000010760"	0	3.11	0	7.84	26.07	32.47	109.02	51.25	49.88
"ENSMUSG00000010911"	467.13	491.27	446.92	968.52	1210.76	1480.25	1510.5	1000.63	1064.4
"ENSMUSG00000010936"	3329.12	3171.51	2684.26	2119.76	2257.38	929.69	2105.94	2155.02	2422.73
"ENSMUSG00000011148"	260.85	204.44	227.61	513.67	729.93	536.97	26.09	101.69	137.17
"ENSMUSG00000011158"	2558.59	2488.23	2581.87	1861.75	1753.38	1163.05	1613	1934.55	1830.41
"ENSMUSG00000011256"	3419.77	3194.83	3686.01	1455.52	1164.41	1242.35	2146.94	3468.85	3268.01
"ENSMUSG00000011267"	38.85	48.19	53.96	363.1	270.34	385.92	801.37	608.51	706.33
"ENSMUSG00000011752"	1526.27	1722.56	1485.34	1108.11	1094.9	1207.61	915.99	826.54	753.54
"ENSMUSG00000011832"	495.81	488.16	666.91	301.14	374.62	237.9	435.17	508.45	516.61
"ENSMUSG00000011877"	1289.47	1326.9	1113.14	909.7	517.52	437.28	988.67	1675.04	1349.42
"ENSMUSG00000012126"	120.25	134.48	159.81	351.33	364	390.45	366.21	546.69	285.03
"ENSMUSG00000012535"	2085.9	1746.66	2248.41	1453.95	822.62	609.47	837.72	1598.57	1686.11
"ENSMUSG00000012609"	260.85	328.81	312.7	611.7	892.14	707.65	1124.72	1079.54	1139.22
"ENSMUSG00000012819"	100.83	110.38	116.23	340.35	213.38	372.33	70.82	88.67	191.5
"ENSMUSG00000012889"	19.43	7.77	10.38	90.19	172.83	46.82	22.36	241.62	134.5
"ENSMUSG00000013160"	2257.03	2006.29	1732.31	2752.63	4125.66	3305.64	4032.03	2661.03	3088.98
"ENSMUSG00000013275"	1632.65	1482.37	2078.92	4295.99	4676.97	2184.88	2027.66	4447.52	4638.81
"ENSMUSG00000013622"	831.59	925.02	959.55	1182.61	1498.48	2027.03	1831.98	1042.12	1032.33
"ENSMUSG00000013643"	31.45	121.26	276.04	0	0	0	0	0	0.89
"ENSMUSG00000013663"	6646.22	5170.02	5421.09	3675.66	3702.76	3943.81	3075.97	4422.3	4663.75
"ENSMUSG00000013822"	813.09	910.25	781.76	1558.26	1537.1	2497.54	2096.62	1080.36	1072.41
"ENSMUSG00000013974"	1802.85	1590.42	1564.2	4303.83	7681.66	5350.8	1039.92	3673.86	3879.93
"ENSMUSG00000014030"	0	0	0.69	139.59	139.03	243.94	237.62	213.96	159.44
"ENSMUSG00000014301"	175.75	220.76	161.89	274.48	347.59	514.31	483.62	178.97	204.86
"ENSMUSG00000014303"	22.2	10.11	2.77	55.68	123.59	30.21	46.59	32.54	19.6
"ENSMUSG00000014361"	8.33	3.11	3.46	84.7	27.03	40.03	0.93	0.81	5.34
"ENSMUSG00000014418"	2054.45	1841.49	2212.44	991.26	840	413.11	740.81	1129.98	1123.18
"ENSMUSG00000014453"	30.53	29.54	8.99	1661.77	1177.93	1928.86	591.71	983.55	858.64
"ENSMUSG00000014470"	3380.92	3878.1	3421.04	2042.12	2791.31	1658.48	1238.4	1654.7	1288.86
"ENSMUSG00000014504"	1058.22	1082.82	979.62	2089.18	1646.21	3939.27	2045.37	968.09	1081.32
"ENSMUSG00000014547"	1725.15	1703.13	1753.07	456.42	341.79	311.15	80.14	103.32	76.6
"ENSMUSG00000014686"	9.25	13.21	35.97	179.59	176.69	102.71	25.16	24.41	27.61
"ENSMUSG00000014773"	16.65	16.32	0.69	156.06	207.59	32.47	1.86	135.04	122.92
"ENSMUSG00000014778"	24.05	71.51	39.43	158.41	218.21	286.99	289.8	108.2	82.84
"ENSMUSG00000014850"	405.16	397.99	413.02	310.55	171.86	163.88	109.02	196.87	202.19
"ENSMUSG00000014856"	451.41	537.91	462.83	980.28	1080.41	1706.06	1405.2	812.71	698.32
"ENSMUSG00000014859"	2823.14	3170.73	3014.26	2220.93	1821.93	2326.86	1766.75	1964.65	2343.46
"ENSMUSG00000014932"	12.95	42.75	10.38	65.87	149.66	54.38	150.02	325.41	352.72
"ENSMUSG00000014959"	2949.87	3053.35	2810.17	4233.25	3203.59	4322.18	2610.99	3324.05	2787.92
"ENSMUSG00000015002"	4357.74	3584.27	4297.58	2505.6	1573.79	1357.9	2262.49	2892.88	2836.91
"ENSMUSG00000015013"	473.61	590.77	519.56	775.6	1007.03	1340.53	1330.65	558.08	573.62
"ENSMUSG00000015133"	2345.83	2493.67	2210.36	5360.96	6253.66	4521.56	8308.21	13384.05	11734.2
"ENSMUSG00000015134"	62.9	45.86	68.49	163.12	152.55	236.39	92.25	86.23	209.32
"ENSMUSG00000015143"	2407.81	2529.43	2056.78	567.78	812	431.24	2859.79	1942.69	2153.73
"ENSMUSG00000015176"	2789.84	2702	2274.01	1661.77	1306.35	1222.72	750.12	945.31	918.32
"ENSMUSG00000015214"	2849.04	1940.99	2496.08	1166.14	693.24	591.34	1675.43	2340.5	3147.77
"ENSMUSG00000015217"	57.35	68.41	78.87	268.99	148.69	283.97	237.62	165.96	127.37
"ENSMUSG00000015243"	43.48	62.19	73.33	290.16	337.93	357.22	58.71	162.7	68.58
"ENSMUSG00000015290"	486.56	569.78	537.54	885.39	1023.45	1070.16	1401.47	492.99	650.22
"ENSMUSG00000015305"	372.78	500.6	440	59.6	45.38	70.24	18.64	12.2	32.96
"ENSMUSG00000015314"	127.65	124.37	233.14	2006.05	1494.62	2450.72	1062.29	869.65	645.76
"ENSMUSG00000015335"	142.45	143.81	103.77	221.94	219.17	277.92	382.98	315.65	254.74
"ENSMUSG00000015337"	56.43	41.98	56.73	145.08	111.03	347.41	210.59	83.79	48.1
"ENSMUSG00000015341"	3919.28	3575.72	3429.35	2443.65	2478.48	2380.48	2227.08	2259.15	2172.44
"ENSMUSG00000015467"	156.33	137.59	108.62	25.88	20.28	18.13	17.7	16.27	40.08
"ENSMUSG00000015468"	193.33	210.66	302.32	60.39	22.21	40.78	52.18	35.79	53.44
"ENSMUSG00000015474"	24.05	19.43	22.14	322.32	495.31	337.59	436.1	99.25	105.1
"ENSMUSG00000015501"	1582.7	1547.66	1621.62	416.42	448	536.21	402.55	665.46	556.69
"ENSMUSG00000015522"	2036.88	1676.7	1846.46	1183.4	898.9	750.7	587.99	1377.29	1398.41
"ENSMUSG00000015542"	337.63	357.57	273.96	547.39	667.17	543.01	998.92	655.7	855.08
"ENSMUSG00000015575"	4124.63	4684.97	4136.39	5933.45	8538.07	10620.03	21169.34	7958.68	8225.7
"ENSMUSG00000015605"	2356.01	2066.14	1691.5	1275.15	1464.69	817.16	1452.72	1166.59	1249.66
"ENSMUSG00000015647"	3.7	12.44	29.06	0	0	0.76	0	1.63	9.8
"ENSMUSG00000015697"	894.49	1360.33	1602.25	765.4	487.59	478.06	309.37	732.17	581.63
"ENSMUSG00000015711"	353.36	316.37	372.89	169.39	128.41	127.63	115.55	203.38	159.44
"ENSMUSG00000015733"	18390.19	17247.4	18163.71	12861.29	11714.62	10563.39	8643.66	11421.02	13679.51
"ENSMUSG00000015766"	8825.55	7446.04	9096.04	1088.5	892.14	530.93	340.12	851.76	790.95
"ENSMUSG00000015804"	1429.15	1592.75	1511.62	2129.17	2551.86	3495.96	4069.31	1589.62	1475.9
"ENSMUSG00000015843"	0.93	0	0	16.47	65.66	27.94	0.93	12.2	39.19
"ENSMUSG00000015880"	1238.59	907.92	1212.76	668.16	131.31	336.83	100.64	497.06	346.49
"ENSMUSG00000015882"	533.73	576.78	727.79	327.81	133.24	210.71	169.59	455.57	579.85
"ENSMUSG00000015889"	7443.58	7947.42	7652.21	4310.89	4093.79	2853.26	2202.85	1777.54	2034.38
"ENSMUSG00000015890"	0	0	0	13.33	0	30.96	16.77	8.95	0
"ENSMUSG00000015943"	105.45	162.46	152.2	206.25	316.69	333.06	271.16	143.18	90.85
"ENSMUSG00000015944"	133.2	251.08	347.29	1398.27	1689.66	1317.87	2411.58	4610.22	5061.01
"ENSMUSG00000015957"	2255.18	1038.51	1486.72	3737.62	5446.48	3784.45	4059.99	5579.94	5093.96
"ENSMUSG00000015966"	0	5.44	0	14.9	8.69	36.25	3.73	13.02	8.91
"ENSMUSG00000015968"	39.78	24.87	20.06	91.75	185.38	101.96	41.93	257.89	492.56
"ENSMUSG00000015980"	1.85	15.55	31.13	0	2.9	2.27	16.77	0.81	11.58
"ENSMUSG00000015994"	673.41	694.93	771.38	1281.42	1566.07	1711.35	2186.08	1349.63	1284.4
"ENSMUSG00000016194"	145.23	136.81	112.77	392.11	270.34	543.01	478.03	246.5	163.89
"ENSMUSG00000016257"	4953.45	4384.14	4182.74	2467.17	2397.38	3153.84	2281.12	2638.25	2862.74
"ENSMUSG00000016283"	37	31.87	58.8	5082.56	8723.45	3701.38	4132.67	4260.41	3041.77
"ENSMUSG00000016308"	1616	1531.34	1380.87	1984.09	2306.62	3865.26	2044.44	1409.83	1442.06
"ENSMUSG00000016344"	1353.29	1687.58	1438.98	3198.07	3628.41	4852.35	5388.78	3434.69	2947.36
"ENSMUSG00000016494"	405.16	363.79	392.95	80.78	95.59	14.35	14.91	21.15	6.23
"ENSMUSG00000016510"	87.88	89.39	132.14	387.41	401.66	344.38	1579.45	679.29	550.46
"ENSMUSG00000016526"	152.63	178.79	90.63	407.8	236.55	704.63	40.07	86.23	70.37
"ENSMUSG00000016624"	5.55	0.78	4.15	22.74	24.14	10.57	19.57	39.86	127.37
"ENSMUSG00000016756"	535.58	397.22	377.73	2368.36	832.28	1973.41	280.48	602.82	448.92
"ENSMUSG00000016758"	1.85	5.44	4.15	25.88	44.41	18.13	32.61	26.03	0
"ENSMUSG00000016831"	4256.91	3386.83	4139.84	3361.97	1848	1466.65	2885.88	3645.39	3579.76
"ENSMUSG00000016984"	120.25	146.92	99.62	316.04	139.03	241.67	341.05	226.16	335.8
"ENSMUSG00000017002"	132.28	133.7	143.9	411.72	201.79	1095.84	141.64	120.4	56.11
"ENSMUSG00000017009"	454.18	227.76	330.69	1266.52	2388.69	1719.66	1052.97	2010.21	1861.58
"ENSMUSG00000017132"	2639.06	1705.46	1923.95	3648.22	4270.48	3684.76	4265.92	6194.15	6722.18
"ENSMUSG00000017188"	583.68	744.68	695.97	1093.21	1430.9	1660.75	2267.14	863.15	919.21
"ENSMUSG00000017288"	1252.47	1209.53	1203.76	808.54	867.03	728.04	888.03	1136.49	1212.25
"ENSMUSG00000017390"	996.24	1033.85	1088.23	129.4	81.1	158.6	47.52	121.21	55.22
"ENSMUSG00000017400"	19.43	6.22	6.92	75.29	54.07	166.15	1.86	8.14	29.39
"ENSMUSG00000017412"	8.33	0.78	6.23	29.02	72.41	60.42	22.36	26.85	67.69
"ENSMUSG00000017418"	2286.63	1289.59	1279.87	863.43	677.79	444.83	840.51	534.48	546
"ENSMUSG00000017478"	1647.45	1856.26	1756.53	1258.68	996.41	767.31	1081.86	1201.57	972.65
"ENSMUSG00000017485"	4337.39	2759.52	3960.66	2191.13	1418.35	1291.44	1357.68	2101.33	2410.26
"ENSMUSG00000017548"	2118.28	1706.24	2039.48	1104.97	580.28	880.6	943.94	1205.64	1075.98
"ENSMUSG00000017550"	780.71	802.2	686.28	487.79	345.66	285.48	242.28	671.15	745.52
"ENSMUSG00000017607"	485.63	373.9	550.69	135.67	100.41	27.19	7.45	102.5	223.57
"ENSMUSG00000017631"	4347.56	3386.83	3260.54	1533.16	1655.86	1089.04	519.03	1046.19	1432.26
"ENSMUSG00000017639"	893.56	897.04	981	361.53	122.62	226.57	668.12	410.83	500.58
"ENSMUSG00000017652"	3399.42	2724.54	3037.09	7285.45	12081.52	11181.92	24810	29608.92	31498.14
"ENSMUSG00000017670"	7825.61	8666.45	8977.04	4408.13	3638.07	1639.6	1844.09	3337.88	4017.99
"ENSMUSG00000017692"	12.03	7	4.84	96.46	209.52	24.17	167.73	274.97	331.34
"ENSMUSG00000017715"	3245.87	3070.45	2733.38	1490.81	1660.69	1541.42	956.99	1195.06	1063.51
"ENSMUSG00000017754"	4644.49	5304.5	4971.41	1505.71	2936.14	1737.78	117.41	370.97	344.7
"ENSMUSG00000017756"	333.93	391	541	246.25	175.72	89.87	624.33	381.54	373.21
"ENSMUSG00000017831"	3342.07	2677.9	3591.92	2122.11	1593.1	1567.1	1624.18	2430.8	2740.71
"ENSMUSG00000017999"	2111.81	2071.58	1999.36	1355.93	1209.79	1026.36	1502.11	1173.91	1227.4
"ENSMUSG00000018012"	16.65	22.54	23.52	40	92.69	37.76	123	140.74	63.24
"ENSMUSG00000018143"	5573.21	4187.48	4793.61	2253.86	2224.55	1152.48	1600.89	1312.21	1532.02
"ENSMUSG00000018167"	1756.6	2282.24	1879.67	1365.34	1300.55	970.47	1074.4	964.02	799.86
"ENSMUSG00000018168"	141.53	83.95	171.57	1144.97	531.03	782.42	560.96	943.68	801.64
"ENSMUSG00000018340"	22413.07	24013.28	22381.73	10365.89	7110.07	5905.89	3334.09	3590.88	3592.23
"ENSMUSG00000018341"	11.1	13.21	10.38	137.24	238.48	108.75	29.82	62.64	36.52
"ENSMUSG00000018362"	1491.12	1706.24	1463.2	3996.41	2111.59	3258.06	1069.74	1740.94	2056.65
"ENSMUSG00000018425"	2504.01	2338.21	2424.13	1301.81	1492.69	1864.66	470.57	570.28	611.03
"ENSMUSG00000018428"	78.63	78.51	66.41	302.71	190.21	172.95	70.82	87.86	55.22
"ENSMUSG00000018442"	1085.97	1050.17	1039.8	1693.93	1784.28	2851.75	3408.64	1734.43	1758.26
"ENSMUSG00000018449"	519.86	563.56	566.6	1005.38	1075.59	1425.12	1238.4	1480.61	1281.73
"ENSMUSG00000018470"	16.65	40.42	29.75	9.41	0	6.04	47.52	7.32	28.5
"ENSMUSG00000018537"	2.78	3.11	7.61	23.53	29.93	11.33	40.07	23.59	10.69
"ENSMUSG00000018559"	779.79	915.69	849.55	1219.47	2044	1703.04	2800.15	1544.88	1559.63
"ENSMUSG00000018567"	4217.14	4424.56	4278.21	5735.04	8672.28	9888.21	16575.41	6783.95	7137.25
"ENSMUSG00000018569"	76.78	97.17	121.76	13.33	5.79	37.01	4.66	4.88	11.58
"ENSMUSG00000018620"	7.4	0	2.77	21.96	37.66	25.68	13.05	95.18	89.96
"ENSMUSG00000018623"	0	7.77	53.27	192.14	366.9	183.52	186.37	219.65	198.63
"ENSMUSG00000018648"	164.65	83.17	74.72	827.36	1193.38	1651.69	2044.44	3699.08	4030.46
"ENSMUSG00000018669"	3228.3	4007.14	3625.13	2915.75	2157.93	2344.99	1718.3	1491.18	1259.46
"ENSMUSG00000018678"	1424.52	1307.47	1427.91	919.9	1137.38	695.57	868.47	1110.46	1193.55
"ENSMUSG00000018740"	63.83	139.14	80.94	301.93	477.93	217.51	73.61	253.01	433.78
"ENSMUSG00000018765"	2168.23	2456.36	2132.19	1431.21	1514.9	740.88	1975.48	1802.76	1797.45
"ENSMUSG00000018796"	2236.68	1657.27	1742.69	705.8	813.93	431.24	523.69	558.89	336.69
"ENSMUSG00000018820"	1714.97	1649.49	1742	1319.85	1035.03	720.49	1339.04	1370.78	1636.23
"ENSMUSG00000018821"	1176.62	1214.19	1198.23	8886.06	12827.87	11784.59	17340.44	9076.46	8483.11
"ENSMUSG00000018830"	34.23	228.53	161.19	1.57	0.97	0.76	0.93	1.63	1.78
"ENSMUSG00000018845"	0	0.78	0	10.19	0	21.15	22.36	4.07	4.45
"ENSMUSG00000018846"	716.89	687.94	582.51	396.03	317.66	275.66	456.6	590.62	465.84
"ENSMUSG00000018848"	2200.61	1905.24	1695.65	1239.86	1024.41	848.88	984.01	884.3	864.88
"ENSMUSG00000018900"	831.59	1142.67	1271.56	239.97	311.86	240.92	441.69	714.27	893.38
"ENSMUSG00000018919"	132.28	86.28	101.01	600.72	919.17	1050.52	3560.53	2878.24	3022.18
"ENSMUSG00000018921"	468.06	377.01	433.77	145.87	241.38	204.67	198.48	139.11	116.68
"ENSMUSG00000018923"	975.89	1266.27	1115.9	1984.09	3220	2660.67	3251.16	1819.03	1784.09
"ENSMUSG00000018925"	0.93	1.55	0.69	40	40.55	15.1	266.5	181.42	149.64
"ENSMUSG00000018927"	382.96	422.87	450.37	1421.8	3421.79	2989.2	596.37	349	363.41
"ENSMUSG00000018932"	2257.96	2248.82	2731.3	3689.78	4104.42	3280.72	2245.71	2303.89	2526.05
"ENSMUSG00000019054"	1548.47	1858.6	1529.61	2515.79	3400.55	4194.54	6912.32	2595.95	2483.3
"ENSMUSG00000019122"	103.6	62.96	47.04	1423.37	3851.45	2830.6	324.28	357.14	381.22
"ENSMUSG00000019132"	915.76	1071.94	1003.83	1554.33	2104.83	2873.65	5213.59	1584.74	1890.98
"ENSMUSG00000019178"	407.01	375.45	296.1	58.03	56.97	29.45	1.86	13.83	12.47
"ENSMUSG00000019179"	49897.07	54527.36	43855.09	15035.95	14597.66	14898.4	8600.8	7245.22	7120.33
"ENSMUSG00000019188"	1707.57	1728	1800.8	5311.56	4867.17	5973.11	1831.98	1522.1	1400.19
"ENSMUSG00000019189"	2022.08	1446.61	1548.29	2798.9	2584.69	1877.5	2289.51	2508.9	2641.84
"ENSMUSG00000019194"	4.63	20.21	6.23	35.29	131.31	16.62	24.23	56.13	50.77
"ENSMUSG00000019214"	587.38	603.21	672.45	1898.61	615.03	1162.3	215.25	253.82	333.13
"ENSMUSG00000019256"	11900.3	7642.71	9219.18	2437.37	2413.79	1457.59	791.12	1887.37	2421.84
"ENSMUSG00000019261"	1643.75	1981.41	1907.34	1167.71	1075.59	854.92	1014.76	982.73	872
"ENSMUSG00000019297"	2574.31	2094.13	1865.84	1530.02	1149.93	1107.92	753.85	1047.82	834.59
"ENSMUSG00000019303"	104.53	179.56	127.29	432.11	258.76	538.48	51.25	97.62	65.02
"ENSMUSG00000019461"	727.99	867.5	777.6	374.86	511.72	428.21	281.41	239.99	188.83
"ENSMUSG00000019489"	17.58	3.11	2.77	109.79	174.76	152.56	697.01	326.22	297.5
"ENSMUSG00000019505"	21994.04	24984.94	22065.57	48166.33	47265.95	56152.04	140254.54	40323.8	41287.03
"ENSMUSG00000019539"	149.85	174.9	148.05	648.55	494.34	559.62	297.25	135.04	157.66
"ENSMUSG00000019564"	675.26	809.98	567.98	1660.99	874.76	1255.95	383.91	614.21	608.35
"ENSMUSG00000019647"	9.25	27.21	29.75	3.92	1.93	1.51	5.59	12.2	3.56
"ENSMUSG00000019689"	126.73	177.23	154.28	293.3	289.66	524.13	168.66	116.33	70.37
"ENSMUSG00000019699"	544.83	630.41	582.51	317.61	364.97	209.95	810.69	402.69	444.46
"ENSMUSG00000019737"	6.48	3.11	6.92	32.15	28	49.85	28.89	106.57	149.64
"ENSMUSG00000019738"	180.38	190.45	197.86	268.99	378.48	596.63	413.73	187.11	168.34
"ENSMUSG00000019767"	12.03	10.88	23.52	3.92	1.93	0.76	0	0.81	0.89
"ENSMUSG00000019777"	1955.48	1695.36	1697.72	1319.07	1185.66	1271.05	1155.47	1555.45	1320.03
"ENSMUSG00000019797"	74	83.95	110.69	159.2	172.83	311.91	207.8	115.52	123.81
"ENSMUSG00000019806"	1397.7	1250.72	1110.37	667.38	772.41	658.56	457.53	706.14	896.94
"ENSMUSG00000019813"	530.96	592.33	686.98	187.43	201.79	220.53	95.98	337.61	301.06
"ENSMUSG00000019814"	2514.19	2145.43	2247.72	1215.55	1237.79	1101.88	556.3	1005.51	706.33
"ENSMUSG00000019818"	11671.82	8857.67	10297.03	2518.15	1698.35	2415.22	1266.36	2164.78	2451.23
"ENSMUSG00000019823"	5822.03	6051.51	5901.91	2791.06	2182.07	696.32	674.65	1329.29	1246.1
"ENSMUSG00000019841"	925.94	680.16	904.21	398.39	309.93	472.77	404.41	539.36	370.53
"ENSMUSG00000019850"	45731.73	31747.71	46389.23	12767.19	10287.59	5988.21	5518.3	25145.94	23774.8
"ENSMUSG00000019854"	1956.4	1645.61	2249.1	1154.38	807.17	787.7	826.53	1169.03	1044.8
"ENSMUSG00000019857"	409.78	355.24	347.29	649.34	413.24	954.61	961.65	433.61	426.65
"ENSMUSG00000019872"	7789.54	8682.78	7531.14	2108.78	2645.52	1753.64	6717.57	4057.84	3978.8
"ENSMUSG00000019876"	5300.33	3933.29	4168.21	1926.06	1792.97	1617.7	2225.21	1341.5	1517.77
"ENSMUSG00000019878"	41.63	68.41	64.34	149	138.07	160.86	307.5	289.61	263.65
"ENSMUSG00000019899"	0	41.98	77.48	2.35	4.83	6.8	2.8	4.88	10.69
"ENSMUSG00000019916"	1003.64	876.05	817.04	569.35	503.03	531.68	774.35	702.88	701.88
"ENSMUSG00000019927"	590.16	531.69	492.58	704.23	1224.28	983.31	523.69	759.02	969.09
"ENSMUSG00000019929"	486.56	1013.64	1266.72	50.97	48.28	33.99	50.32	97.62	100.65
"ENSMUSG00000019944"	87.88	42.75	71.95	466.61	194.07	417.64	174.25	89.49	111.34
"ENSMUSG00000019951"	3061.79	2222.39	2712.62	1224.96	1145.1	564.16	803.24	964.84	953.06
"ENSMUSG00000019952"	356.13	365.35	355.59	294.87	197.93	162.37	201.28	310.77	431.1
"ENSMUSG00000019982"	52.73	31.09	78.87	265.85	247.17	292.27	392.3	378.29	537.99
"ENSMUSG00000019998"	9388.88	8461.24	9564.4	6152.25	5735.17	5106.1	5200.55	7509.61	7256.61
"ENSMUSG00000020010"	0	0.78	0.69	5.49	66.62	65.7	0	0	0.89
